Id,title,era,age
E616/1092,X-Force And Spider-Man: Sabotage,The ‘90s,The early ‘90s
E616/1093,Ghost Rider: Danny Ketch Classic Vol. 2,The ‘90s,The early ‘90s
E616/1094,Ghost Rider / Wolverine / Punisher: Hearts Of Darkness,The ‘90s,The early ‘90s
E616/1095,Iron Man: The Dragon Seed Saga,The ‘90s,The early ‘90s
E616/1096,Infinity Gauntlet,The ‘90s,The early ‘90s
E616/1097,Wolverine: Blood Hungry,The ‘90s,The early ‘90s
E616/1098,Excalibur: Air Apparent,The ‘90s,The early ‘90s
E616/1099,Punisher: Blood On The Moors,The ‘90s,The early ‘90s
E616/1100,Punisher: Bloodlines,The ‘90s,The early ‘90s
E616/1101,Punisher: P.O.V. Book 1,The ‘90s,The early ‘90s
E616/1102,Punisher: P.O.V. Book 2,The ‘90s,The early ‘90s
E616/1103,Punisher: P.O.V. Book 3,The ‘90s,The early ‘90s
E616/1104,Punisher: P.O.V. Book 4,The ‘90s,The early ‘90s
E616/1105,Death’s Head: The Body In Question,The ‘90s,The early ‘90s
E616/1106,"Avengers: Death Trap, The Vault",The ‘90s,The early ‘90s
E616/1107,The Marvel Super Heroes Guide Book,The ‘90s,The early ‘90s
E616/1108,Marvel Visionaries: Steve Ditko,The ‘90s,The early ‘90s
E616/1109,Avengers: Citizen Kang,The ‘90s,The early ‘90s
E616/1110,Wolverine Legends Vol. 6: Marc Silvestri,The ‘90s,The early ‘90s
E616/1111,Hulk Visionaries: Peter David Vol. 7,The ‘90s,The early ‘90s
E616/1112,"The Adventures Of Captain America, Sentinel Of Liberty Book 1: First Flight Of The Eagle",The ‘90s,The early ‘90s
E616/1113,"The Adventures Of Captain America, Sentinel Of Liberty Book 2: Betrayed by Agent X",The ‘90s,The early ‘90s
E616/1114,"The Adventures Of Captain America, Sentinel Of Liberty Book 3: Battleground: Paris",The ‘90s,The early ‘90s
E616/1115,"The Adventures Of Captain America, Sentinel Of Liberty Book 4: Angels Of Death, Angels Of Hope",The ‘90s,The early ‘90s
E616/1116,"Tomb Of Dracula: Day Of Blood, Night Of Redemption Book 1",The ‘90s,The early ‘90s
E616/1117,"Tomb Of Dracula: Day Of Blood, Night Of Redemption Book 2",The ‘90s,The early ‘90s
E616/1118,"Tomb Of Dracula: Day Of Blood, Night Of Redemption Book 3",The ‘90s,The early ‘90s
E616/1119,"Tomb Of Dracula: Day Of Blood, Night Of Redemption Book 4",The ‘90s,The early ‘90s
E616/1120,Daredevil: Fall Of The Kingpin,The ‘90s,The early ‘90s
E616/1121,Spider-Man: Round Robin: The Sidekick’s Revenge,The ‘90s,The early ‘90s
E616/1122,Moon Knight: Divided We Fall,The ‘90s,The early ‘90s
E616/1123,Spider-Man / Dr. Strange: The Way To Dusty Death,The ‘90s,The early ‘90s
E616/1124,Marvel Masters: The Art Of John Romita Jr.,The ‘90s,The early ‘90s
E616/1125,Ghost Rider / Cable: Servants Of The Dead,The ‘90s,The early ‘90s
E616/1126,Spider-Man: Fear Itself,The ‘90s,The early ‘90s
E616/1127,X-Men Visionaries: Jim Lee,The ‘90s,The early ‘90s
E616/1128,X-Factor Visionaries: Peter David Vol. 1,The ‘90s,The early ‘90s
E616/1129,X-Men Legends: Mutant Genesis,The ‘90s,The early ‘90s
E616/1130,X-Men: Mutant Genesis,The ‘90s,The early ‘90s
E616/1131,Marvel Masters: The Art Of Jim Lee,The ‘90s,The early ‘90s
E616/1132,Son Of Origins Of Marvel Comics (1997 Edition),The ‘90s,The early ‘90s
E616/1133,Excalibur Visionaries: Alan Davis Vol. 1,The ‘90s,The early ‘90s
E616/1134,X-Factor Visionaries: Peter David Vol. 2,The ‘90s,The early ‘90s
E616/1135,X-Men: The Coming Of Bishop,The ‘90s,The early ‘90s
E616/1136,X-Men: Famous Firsts,The ‘90s,The early ‘90s
E616/1137,Spider-Man: Revenge Of The Sinister Six,The ‘90s,The early ‘90s
E616/1138,Spider-Man: Carnage,The ‘90s,The early ‘90s
E616/1139,Avengers: Galactic Storm Vol. 1,The ‘90s,The early ‘90s
E616/1140,Avengers: Galactic Storm Vol. 2,The ‘90s,The early ‘90s
E616/1141,X-Men / Ghost Rider: Brood Trouble In The Big Easy,The ‘90s,The early ‘90s
E616/1142,The Very Best Of Spider-Man,The ‘90s,The early ‘90s
E616/1143,Hulk Visionaries: Peter David Vol. 8,The ‘90s,The early ‘90s
E616/1144,Punisher: War Zone,The ‘90s,The early ‘90s
E616/1145,Spider-Man: Soul Of The Hunter,The ‘90s,The early ‘90s
E616/1146,X-Force: Under The Gun,The ‘90s,The early ‘90s
E616/1147,X-Factor Visionaries: Peter David Vol. 3,The ‘90s,The early ‘90s
E616/1148,Captain America: Man And Wolf,The ‘90s,The early ‘90s
E616/1149,Ghost Rider / Captain America: Fear,The ‘90s,The early ‘90s
E616/1150,Marvel Visionaries: Gil Kane,The ‘90s,The early ‘90s
E616/1151,Infinity War,The ‘90s,The early ‘90s
E616/1152,Rise Of The Midnight Sons,The ‘90s,The early ‘90s
E616/1153,Wolverine: Typhoid’s Kiss,The ‘90s,The early ‘90s
E616/1154,Wolverine: Inner Fury,The ‘90s,The early ‘90s
E616/1155,Marvel Platinum: The Definitive Wolverine,The ‘90s,The early ‘90s
E616/1156,Excalibur Visionaries: Alan Davis Vol. 2,The ‘90s,The early ‘90s
E616/1157,Hulk: Ghost Of The Past,The ‘90s,The early ‘90s
E616/1158,Punisher / Captain America: Blood And Glory Book 1,The ‘90s,The early ‘90s
E616/1159,Punisher / Captain America: Blood And Glory Book 2,The ‘90s,The early ‘90s
E616/1160,Punisher / Captain America: Blood And Glory Book 3,The ‘90s,The early ‘90s
E616/1161,Black Widow / Punisher: Spinning Doomsday’s Web,The ‘90s,The early ‘90s
E616/1162,Punisher: Die Hard In The Big Easy,The ‘90s,The early ‘90s
E616/1163,Punisher / G-Force,The ‘90s,The early ‘90s
E616/1164,The Marvel X-Men Guidebook,The ‘90s,The early ‘90s
E616/1165,Spider-Man: Invasion Of The Spider Slayers,The ‘90s,The early ‘90s
E616/1166,X-Men: X-Cutioner’s Song,The ‘90s,The early ‘90s
E616/1167,Spirits Of Venom,The ‘90s,The early ‘90s
E616/1168,Dracula: A Symphony In Moonlight And Nightmares,The ‘90s,The early ‘90s
E616/1169,Spider-Man / Punisher / Sabretooth: Designer Genes,The ‘90s,The early ‘90s
E616/1170,Hulk: Future Imperfect Book 1,The ‘90s,The early ‘90s
E616/1171,Hulk: Future Imperfect Book 2,The ‘90s,The early ‘90s
E616/1172,Incredible Hulk: Future Imperfect,The ‘90s,The early ‘90s
E616/1173,Punisher: The Ghosts Of Innocents Book 1,The ‘90s,The early ‘90s
E616/1174,Punisher: The Ghosts Of Innocents Book 2,The ‘90s,The early ‘90s
E616/1175,Spider-Man And The Uncanny X-Men,The ‘90s,The early ‘90s
E616/1176,Iron Man: War Machine,The ‘90s,The early ‘90s
E616/1177,X-Factor Visionaries: Peter David Vol. 4,The ‘90s,The early ‘90s
E616/1178,Spider-Man Vs. The Green Goblin,The ‘90s,The early ‘90s
E616/1179,Spider-Man: Son Of The Goblin,The ‘90s,The early ‘90s
E616/1180,Essential Wolverine Vol. 3,The ‘90s,The early ‘90s
E616/1181,Venom: Lethal Protector,The ‘90s,The early ‘90s
E616/1182,Daredevil / Black Widow: Abattoir,The ‘90s,The early ‘90s
E616/1183,Spider-Man 2099 Vol. 1: Genesis,The ‘90s,The early ‘90s
E616/1184,Spider-Man 2099 Vol. 1,The ‘90s,The early ‘90s
E616/1185,Cable Classic Vol. 1,The ‘90s,The early ‘90s
E616/1186,Spider-Man: Maximum Carnage,The ‘90s,The early ‘90s
E616/1187,Wolverine: Killing,The ‘90s,The early ‘90s
E616/1188,Thor: The Warriors Three Unleashed,The ‘90s,The early ‘90s
E616/1189,Wolverine: Triumphs And Tragedies,The ‘90s,The early ‘90s
E616/1190,Infinity Crusade Vol. 1,The ‘90s,The early ‘90s
E616/1191,Infinity Crusade Vol. 2,The ‘90s,The early ‘90s
E616/1192,Essential Official Handbook Of The Marvel Universe Master Edition Vol. 1,The ‘90s,The early ‘90s
E616/1193,Essential Official Handbook Of The Marvel Universe Master Edition Vol. 2,The ‘90s,The early ‘90s
E616/1194,Essential Official Handbook Of The Marvel Universe Master Edition Vol. 3,The ‘90s,The early ‘90s
E616/1195,X-Men: Fatal Attractions,The ‘90s,The early ‘90s
E616/1196,Deadpool: The Circle Chase,The ‘90s,The early ‘90s
E616/1197,Sabretooth: Death Hunt,The ‘90s,The early ‘90s
E616/1198,Avengers / X-Men: Bloodties,The ‘90s,The early ‘90s
E616/1199,X-Men: Danger Room Battle Archives,The ‘90s,The mid ‘90s
E616/1200,Marvel Comics Checklist And Price Guide: 1961 To Present,The ‘90s,The mid ‘90s
E616/1201,Daredevil Legends Vol. 3: The Man Without Fear,The ‘90s,The mid ‘90s
E616/1202,Daredevil: The Man Without Fear,The ‘90s,The mid ‘90s
E616/1203,Daredevil by Frank Miller Companion Omnibus,The ‘90s,The mid ‘90s
E616/1204,Daredevil: Fall From Grace,The ‘90s,The mid ‘90s
E616/1205,Thor: Blood And Thunder,The ‘90s,The mid ‘90s
E616/1206,Marvel Weddings,The ‘90s,The mid ‘90s
E616/1207,Gambit Classic Vol. 1,The ‘90s,The mid ‘90s
E616/1208,Gambit,The ‘90s,The mid ‘90s
E616/1209,Marvels Book 1,The ‘90s,The mid ‘90s
E616/1210,Marvels Book 2,The ‘90s,The mid ‘90s
E616/1211,Marvels Book 3,The ‘90s,The mid ‘90s
E616/1212,Marvels Book 4,The ‘90s,The mid ‘90s
E616/1213,Marvels Book 0,The ‘90s,The mid ‘90s
E616/1214,Marvels,The ‘90s,The mid ‘90s
E616/1215,Marvels: 10th Anniversary Edition,The ‘90s,The mid ‘90s
E616/1216,Marvels: Deluxe Autographed Hardcover,The ‘90s,The mid ‘90s
E616/1217,X-Men Visionaries: Adam And Andy Kubert,The ‘90s,The mid ‘90s
E616/1218,X-Men 2099 Vol. 1,The ‘90s,The mid ‘90s
E616/1219,Iron Man 2020,The ‘90s,The mid ‘90s
E616/1220,Batman / Punisher: Lake Of Fire,The ‘90s,The mid ‘90s
E616/1221,Punisher: A Man Named Frank,The ‘90s,The mid ‘90s
E616/1222,The Best Of Marvel 1994,The ‘90s,The mid ‘90s
E616/1223,Cable Classic Vol. 2,The ‘90s,The mid ‘90s
E616/1224,Punisher: Barbarian with A Gun,The ‘90s,The mid ‘90s
E616/1225,The Adventures Of Cyclops And Phoenix,The ‘90s,The mid ‘90s
E616/1226,Captain America: Fighting Chance Vol. 1: Denial,The ‘90s,The mid ‘90s
E616/1227,Fantastic Four: Nobody Gets Out Alive,The ‘90s,The mid ‘90s
E616/1228,Wolverine: Evilution,The ‘90s,The mid ‘90s
E616/1229,War Machine Classic Vol. 1,The ‘90s,The mid ‘90s
E616/1230,Punisher / Batman: Deadly Knights,The ‘90s,The mid ‘90s
E616/1231,Wolverine / Nick Fury: Scorpio Rising,The ‘90s,The mid ‘90s
E616/1232,X-Men Rarities,The ‘90s,The mid ‘90s
E616/1233,Deadpool Vol. 1,The ‘90s,The mid ‘90s
E616/1234,Deadpool: Sins Of The Past,The ‘90s,The mid ‘90s
E616/1235,The Origin Of Generation X,The ‘90s,The mid ‘90s
E616/1236,Strange Tales Featuring Thing / Dr. Strange / Human Torch,The ‘90s,The mid ‘90s
E616/1237,Punisher: Empty Quarter,The ‘90s,The mid ‘90s
E616/1238,Spider-Man’s Greatest Villains,The ‘90s,The mid ‘90s
E616/1239,Spider-Man: The Complete Clone Saga Epic Book 1,The ‘90s,The mid ‘90s
E616/1240,Spider-Man: The Lost Years,The ‘90s,The mid ‘90s
E616/1241,Ghost Rider / Wolverine / Punisher: The Dark Design,The ‘90s,The mid ‘90s
E616/1242,Tales To Astonish Featuring Hulk / Wasp / Hank Pym,The ‘90s,The mid ‘90s
E616/1243,Tales Of Suspense Featuring Captain America / Iron Man,The ‘90s,The mid ‘90s
E616/1244,X-Men: Books Of Askani,The ‘90s,The mid ‘90s
E616/1245,X-Men: Alterniverse Visions,The ‘90s,The mid ‘90s
E616/1246,Essential Wolverine Vol. 4,The ‘90s,The mid ‘90s
E616/1247,Generation X Classic Vol. 1,The ‘90s,The mid ‘90s
E616/1248,Punisher: River Of Blood,The ‘90s,The mid ‘90s
E616/1249,Godwheel: Wheel Of Thunder,The ‘90s,The mid ‘90s
E616/1250,Captain America / Nick Fury: Blood Truce,The ‘90s,The mid ‘90s
E616/1251,Fury / Black Widow: Death Duty,The ‘90s,The mid ‘90s
E616/1252,Captain America: Fighting Chance Vol. 2: Acceptance,The ‘90s,The mid ‘90s
E616/1253,Venom: Separation Anxiety,The ‘90s,The mid ‘90s
E616/1254,Spider-Man Adventures,The ‘90s,The mid ‘90s
E616/1255,Spider-Man: The Complete Clone Saga Epic Book 2,The ‘90s,The mid ‘90s
E616/1256,The Greatest Spider-Man And Daredevil Team-Ups,The ‘90s,The mid ‘90s
E616/1257,Bishop: The Mountjoy Crisis,The ‘90s,The mid ‘90s
E616/1258,Rogue,The ‘90s,The mid ‘90s
E616/1259,X-Men: Age Of Apocalypse Prelude,The ‘90s,The mid ‘90s
E616/1260,X-Men: Legionquest,The ‘90s,The mid ‘90s
E616/1261,X-Men: Dawn Of The Age Of Apocalypse,The ‘90s,The mid ‘90s
E616/1262,Silver Surfer / Rune,The ‘90s,The mid ‘90s
E616/1263,X-Calibre,The ‘90s,The mid ‘90s
E616/1264,Gambit And The X-Ternals,The ‘90s,The mid ‘90s
E616/1265,Generation Next,The ‘90s,The mid ‘90s
E616/1266,Amazing X-Men,The ‘90s,The mid ‘90s
E616/1267,Astonishing X-Men,The ‘90s,The mid ‘90s
E616/1268,Weapon X,The ‘90s,The mid ‘90s
E616/1269,Factor X,The ‘90s,The mid ‘90s
E616/1270,X-Man,The ‘90s,The mid ‘90s
E616/1271,X-Men: Twilight Of The Age Of Apocalypse,The ‘90s,The mid ‘90s
E616/1272,Tales From The Age Of Apocalypse: By The Light,The ‘90s,The mid ‘90s
E616/1273,Tales From The Age Of Apocalypse: Sinister Bloodlines,The ‘90s,The mid ‘90s
E616/1274,X-Men: Age Of Apocalypse: The Complete Epic Book 1,The ‘90s,The mid ‘90s
E616/1275,X-Men: Age Of Apocalypse: The Complete Epic Book 2,The ‘90s,The mid ‘90s
E616/1276,X-Men: Age Of Apocalypse: The Complete Epic Book 3,The ‘90s,The mid ‘90s
E616/1277,X-Men: Age Of Apocalypse: The Complete Epic Book 4,The ‘90s,The mid ‘90s
E616/1278,Elektra: Root Of Evil Book 1,The ‘90s,The mid ‘90s
E616/1279,Elektra: Root Of Evil Book 2,The ‘90s,The mid ‘90s
E616/1280,Elektra: Root Of Evil Book 3,The ‘90s,The mid ‘90s
E616/1281,Elektra: Root Of Evil Book 4,The ‘90s,The mid ‘90s
E616/1282,Tales Of The Marvels: Blockbuster,The ‘90s,The mid ‘90s
E616/1283,Venom: Carnage Unleashed,The ‘90s,The mid ‘90s
E616/1284,"Spider-Man: The Complete Clone Saga Epic, Book 3",The ‘90s,The mid ‘90s
E616/1285,"Spider-Man: The Complete Clone Saga Epic, Book 4",The ‘90s,The mid ‘90s
E616/1286,Photo-Journal Guide To Marvel Comics (A-J),The ‘90s,The mid ‘90s
E616/1287,Photo-Journal Guide To Marvel Comics (K-Z),The ‘90s,The mid ‘90s
E616/1288,Tales Of The Marvels: Wonder Years Book 1,The ‘90s,The mid ‘90s
E616/1289,Tales Of The Marvels: Wonder Years Book 2,The ‘90s,The mid ‘90s
E616/1290,Darkseid vs. Galactus: The Hunger,The ‘90s,The mid ‘90s
E616/1291,Wolverine: Knight Of Terra,The ‘90s,The mid ‘90s
E616/1292,Marvel Visionaries: Stan Lee,The ‘90s,The mid ‘90s
E616/1293,Ruins Book 1,The ‘90s,The mid ‘90s
E616/1294,Ruins Book 2,The ‘90s,The mid ‘90s
E616/1295,Spider-Man / Batman: Disordered Minds,The ‘90s,The mid ‘90s
E616/1296,The Best Of Marvel 1995,The ‘90s,The mid ‘90s
E616/1297,Excalibur Visionaries: Warren Ellis Vol. 1,The ‘90s,The mid ‘90s
E616/1298,Spider-Man: The Complete Clone Saga Epic Book 5,The ‘90s,The mid ‘90s
E616/1299,Spider-Man: Saga Of The Sandman,The ‘90s,The mid ‘90s
E616/1300,Ghost Riders: Crossroads,The ‘90s,The mid ‘90s
E616/1301,Punisher Kills The Marvel Universe,The ‘90s,The mid ‘90s
E616/1302,Spider-Man 2099 Meets Spider-Man,The ‘90s,The mid ‘90s
E616/1303,Greatest Battles Of The X-Men,The ‘90s,The mid ‘90s
E616/1304,The Last Avengers Story Book 1,The ‘90s,The mid ‘90s
E616/1305,The Last Avengers Story Book 2,The ‘90s,The mid ‘90s
E616/1306,The Last Avengers Story,The ‘90s,The mid ‘90s
E616/1307,X-Babies Classic Vol. 1,The ‘90s,The mid ‘90s
E616/1308,Wolverine / Gambit,The ‘90s,The mid ‘90s
E616/1309,Green Lantern / Silver Surfer: Unholy Alliances,The ‘90s,The mid ‘90s
E616/1310,Marvel Holiday Special,The ‘90s,The mid ‘90s
E616/1311,Tales Of The Marvels: Inner Demons,The ‘90s,The mid ‘90s
E616/1312,Skrull Kill Krew,The ‘90s,The mid ‘90s
E616/1313,Thor: Worldengine,The ‘90s,The mid ‘90s
E616/1314,The Savage Hulk,The ‘90s,The mid ‘90s
E616/1315,Bring Back The Bad Guys,The ‘90s,The mid ‘90s
E616/1316,Captain America: Operation Rebirth (1999 Edition),The ‘90s,The mid ‘90s
E616/1317,Logan: Path Of The Warlord,The ‘90s,The mid ‘90s
E616/1318,Excalibur Visionaries: Warren Ellis Vol. 2,The ‘90s,The mid ‘90s
E616/1319,The Amalgam Age Of Comics (DC Collection),The ‘90s,The mid ‘90s
E616/1320,The Amalgam Age Of Comics (Marvel Collection),The ‘90s,The mid ‘90s
E616/1321,Marvel Vs. DC,The ‘90s,The mid ‘90s
E616/1322,Captain Universe: Power Unimaginable,The ‘90s,The mid ‘90s
E616/1323,Askani’Son,The ‘90s,The mid ‘90s
E616/1324,Badrock / Wolverine,The ‘90s,The mid ‘90s
E616/1325,X-Men 2099: Oasis,The ‘90s,The mid ‘90s
E616/1326,Silver Surfer: Dangerous Artifacts,The ‘90s,The mid ‘90s
E616/1327,Thor Visionaries: Mike Deodato Jr.,The ‘90s,The mid ‘90s
E616/1328,Captain America: Man Without A Country,The ‘90s,The mid ‘90s
E616/1329,Captain America: Operation Rebirth,The ‘90s,The mid ‘90s
E616/1330,X-Force / Youngblood: Smokin’ Mojo,The ‘90s,The mid ‘90s
E616/1331,X-Men: Prelude To Onslaught,The ‘90s,The mid ‘90s
E616/1332,Onslaught Vol. 1: The Awakening,The ‘90s,The mid ‘90s
E616/1333,Onslaught Vol. 2: To The Victor,The ‘90s,The mid ‘90s
E616/1334,Onslaught Vol. 3: Comrades In Arms,The ‘90s,The mid ‘90s
E616/1335,Onslaught Vol. 4: Eye Of The Storm,The ‘90s,The mid ‘90s
E616/1336,Onslaught Vol. 5: The Front Line,The ‘90s,The mid ‘90s
E616/1337,Onslaught Vol. 6: Pyrrhic Victory,The ‘90s,The mid ‘90s
E616/1338,X-Men: The Complete Onslaught Epic Vol. 1,The ‘90s,The mid ‘90s
E616/1339,X-Men: The Complete Onslaught Epic Vol. 2,The ‘90s,The mid ‘90s
E616/1340,X-Men: The Complete Onslaught Epic Vol. 3,The ‘90s,The mid ‘90s
E616/1341,X-Men: The Complete Onslaught Epic Vol. 4,The ‘90s,The mid ‘90s
E616/1342,The Best Of Marvel 1996,The ‘90s,The mid ‘90s
E616/1343,The Further Adventures Of Cyclops And Phoenix,The ‘90s,The mid ‘90s
E616/1344,Backlash / Spider-Man,The ‘90s,The mid ‘90s
E616/1345,X-Men Vs. The Brood,The ‘90s,The mid ‘90s
E616/1346,The Ultimate X-Men,The ‘90s,The mid ‘90s
E616/1347,Clandestine Vs. The X-Men,The ‘90s,The mid ‘90s
E616/1348,Clandestine Classic,The ‘90s,The mid ‘90s
E616/1349,Excalibur Visionaries: Warren Ellis Vol. 3,The ‘90s,The mid ‘90s
E616/1350,Silver Surfer / Superman: Pop,The ‘90s,The mid ‘90s
E616/1351,Spider-Man / Gen 13,The ‘90s,The mid ‘90s
E616/1352,Team X / Team 7,The ‘90s,The mid ‘90s
E616/1353,Spider-Man: Revelations,The ‘90s,The mid ‘90s
E616/1354,Spiderman Unmasked,The ‘90s,The mid ‘90s
E616/1355,Wolverine Encyclopedia Vol. 1,The ‘90s,The mid ‘90s
E616/1356,Wolverine Encyclopedia Vol. 2,The ‘90s,The mid ‘90s
E616/1357,Logan: Shadow Society,The ‘90s,The mid ‘90s
E616/1358,Hulk / Pitt,The ‘90s,The mid ‘90s
E616/1359,Deadpool Classic Vol. 1,The ‘90s,The mid ‘90s
E616/1360,The Rise Of Apocalypse,The ‘90s,The mid ‘90s
E616/1361,Batman / Captain America,The ‘90s,The mid ‘90s
E616/1362,Crossover Classics 2,The ‘90s,The mid ‘90s
E616/1363,Essential Wolverine Vol. 5,The ‘90s,The mid ‘90s
E616/1364,Deathblow / Wolverine,The ‘90s,The mid ‘90s
E616/1365,Annihilation Classic,The ‘90s,The mid ‘90s
E616/1366,The Silver Surfer: Inner Demons,The ‘90s,The mid ‘90s
E616/1367,X-Men Visionaries: Joe Madureira,The ‘90s,The mid ‘90s
E616/1368,Spider-Man: Hobgoblin Lives,The ‘90s,The mid ‘90s
E616/1369,Spider-Man: The Savage Land Saga,The ‘90s,The mid ‘90s
E616/1370,Grandson Of Origins,The ‘90s,The mid ‘90s
E616/1371,Code Of Honor Book 1,The ‘90s,The mid ‘90s
E616/1372,Code Of Honor Book 2,The ‘90s,The mid ‘90s
E616/1373,Code Of Honor Book 3,The ‘90s,The mid ‘90s
E616/1374,Code Of Honor Book 4,The ‘90s,The mid ‘90s
E616/1375,Deadpool: Mission Improbable,The ‘90s,The mid ‘90s
E616/1376,Thunderbolts: First Strikes,The ‘90s,The mid ‘90s
E616/1377,Return To The Amalgam Age Of Comics (DC Collection),The ‘90s,The mid ‘90s
E616/1378,Return To The Amalgam Age Of Comics (Marvel Collection),The ‘90s,The mid ‘90s
